Title: Silver Linings Playbook. Year: 2012. Scores: 4. AvgScore: 0,830000; TotalQuantity: 613525. [Score(score=0.81, quantity=45), Score(score=1.0, quantity=1), Score(score=0.72, quantity=182078), Score(score=0.79, quantity=431401)]
Title: Rango. Year: 2011. Scores: 4. AvgScore: 0,787500; TotalQuantity: 182151. [Score(score=0.75, quantity=35), Score(score=1.0, quantity=1), Score(score=0.73, quantity=152361), Score(score=0.67, quantity=29754)]
Title: Jersey Girl. Year: 2004. Scores: 4. AvgScore: 0,477500; TotalQuantity: 70087. [Score(score=0.43, quantity=35), Score(score=0.2, quantity=1), Score(score=0.6599999999999999, quantity=21002), Score(score=0.62, quantity=49049)]
Title: Nad życie. Year: 2012. Scores: 2. AvgScore: 0,620000; TotalQuantity: 33390. [Score(score=0.54, quantity=141), Score(score=0.7, quantity=33249)]
Title: Skyfall. Year: 2012. Scores: 4. AvgScore: 0,782500; TotalQuantity: 602903. [Score(score=0.81, quantity=43), Score(score=0.8, quantity=1), Score(score=0.74, quantity=177729), Score(score=0.78, quantity=425130)]
Title: Your Sister's Sister. Year: 2011. Scores: 2. AvgScore: 0,680000; TotalQuantity: 30348. [Score(score=0.6900000000000001, quantity=12819), Score(score=0.67, quantity=17529)]
Title: Seven Psychopaths. Year: 2012. Scores: 4. AvgScore: 0,685000; TotalQuantity: 198590. [Score(score=0.66, quantity=43), Score(score=0.7, quantity=1), Score(score=0.6599999999999999, quantity=43016), Score(score=0.72, quantity=155530)]
Title: Disco ormene. Year: 2008. Scores: 2. AvgScore: 0,475000; TotalQuantity: 10600. [Score(score=0.47000000000000003, quantity=10066), Score(score=0.48, quantity=534)]
Title: Julie & Julia. Year: 2009. Scores: 4. AvgScore: 0,712500; TotalQuantity: 114667. [Score(score=0.66, quantity=34), Score(score=0.8, quantity=1), Score(score=0.6900000000000001, quantity=46889), Score(score=0.7, quantity=67743)]
Title: The Recruit. Year: 2003. Scores: 4. AvgScore: 0,637500; TotalQuantity: 147717. [Score(score=0.6599999999999999, quantity=101554), Score(score=0.73, quantity=46126), Score(score=0.56, quantity=36), Score(score=0.6, quantity=1)]
Title: Taken 2. Year: 2012. Scores: 4. AvgScore: 0,560000; TotalQuantity: 258115. [Score(score=0.63, quantity=181063), Score(score=0.45, quantity=35), Score(score=0.5, quantity=1), Score(score=0.6599999999999999, quantity=77016)]
Title: Enigma. Year: 2001. Scores: 2. AvgScore: 0,590000; TotalQuantity: 24080. [Score(score=0.64, quantity=16180), Score(score=0.54, quantity=7900)]
Title: 2 Days in New York. Year: 2012. Scores: 4. AvgScore: 0,567500; TotalQuantity: 18224. [Score(score=0.5599999999999999, quantity=7693), Score(score=0.6, quantity=10504), Score(score=0.61, quantity=26), Score(score=0.5, quantity=1)]
Title: All About Steve. Year: 2009. Scores: 4. AvgScore: 0,342500; TotalQuantity: 44678. [Score(score=0.48, quantity=28830), Score(score=0.17, quantity=27), Score(score=0.2, quantity=1), Score(score=0.52, quantity=15820)]
Title: The Disappearance of Alice Creed. Year: 2009. Scores: 2. AvgScore: 0,660000; TotalQuantity: 24445. [Score(score=0.6799999999999999, quantity=17637), Score(score=0.64, quantity=6808)]
Title: Duplicity. Year: 2009. Scores: 4. AvgScore: 0,727500; TotalQuantity: 50213. [Score(score=0.62, quantity=38884), Score(score=0.6, quantity=11294), Score(score=0.69, quantity=34), Score(score=1.0, quantity=1)]
Title: 2 Days in Paris. Year: 2007. Scores: 4. AvgScore: 0,727500; TotalQuantity: 43693. [Score(score=0.6900000000000001, quantity=24558), Score(score=0.65, quantity=19104), Score(score=0.67, quantity=30), Score(score=0.9, quantity=1)]
Title: Monster. Year: 2003. Scores: 4. AvgScore: 0,732500; TotalQuantity: 129518. [Score(score=0.76, quantity=37850), Score(score=0.73, quantity=91627), Score(score=0.74, quantity=40), Score(score=0.7, quantity=1)]
Title: Stenhuggaren. Year: 2009. Scores: 1. AvgScore: 0,620000; TotalQuantity: 539. [Score(score=0.62, quantity=539)]
Title: (500) Days of Summer. Year: 2009. Scores: 4. AvgScore: 0,742500; TotalQuantity: 405905. [Score(score=0.76, quantity=36), Score(score=0.7, quantity=1), Score(score=0.73, quantity=93132), Score(score=0.78, quantity=312736)]
Title: The Rebound. Year: 2009. Scores: 2. AvgScore: 0,655000; TotalQuantity: 58702. [Score(score=0.67, quantity=24520), Score(score=0.64, quantity=34182)]
Title: The Tall Man. Year: 2012. Scores: 4. AvgScore: 0,660000; TotalQuantity: 39450. [Score(score=0.52, quantity=8), Score(score=0.9, quantity=1), Score(score=0.62, quantity=12092), Score(score=0.6, quantity=27349)]
Title: Definitely, Maybe. Year: 2008. Scores: 4. AvgScore: 0,677500; TotalQuantity: 153930. [Score(score=0.59, quantity=33), Score(score=0.7, quantity=1), Score(score=0.7, quantity=38325), Score(score=0.72, quantity=115571)]
Title: The Rum Diary. Year: 2011. Scores: 4. AvgScore: 0,600000; TotalQuantity: 130787. [Score(score=0.56, quantity=37), Score(score=0.6, quantity=1), Score(score=0.62, quantity=53677), Score(score=0.62, quantity=77072)]
Title: Source Code. Year: 2011. Scores: 4. AvgScore: 0,732500; TotalQuantity: 427197. [Score(score=0.74, quantity=41), Score(score=0.7, quantity=1), Score(score=0.74, quantity=118599), Score(score=0.75, quantity=308556)]
Title: The Dictator. Year: 2012. Scores: 4. AvgScore: 0,565000; TotalQuantity: 269768. [Score(score=0.58, quantity=41), Score(score=0.4, quantity=1), Score(score=0.64, quantity=91247), Score(score=0.64, quantity=178479)]
Title: StreetDance 2 3D. Year: 2012. Scores: 2. AvgScore: 0,595000; TotalQuantity: 13793. [Score(score=0.63, quantity=8033), Score(score=0.5599999999999999, quantity=5760)]
Title: Pirates of the Caribbean: On Stranger Tides. Year: 2011. Scores: 4. AvgScore: 0,565000; TotalQuantity: 488268. [Score(score=0.45, quantity=39), Score(score=0.4, quantity=1), Score(score=0.74, quantity=190401), Score(score=0.67, quantity=297827)]
Title: Safe House. Year: 2012. Scores: 4. AvgScore: 0,647500; TotalQuantity: 178990. [Score(score=0.52, quantity=36), Score(score=0.7, quantity=1), Score(score=0.6900000000000001, quantity=36778), Score(score=0.6799999999999999, quantity=142175)]
Title: Kate & Leopold. Year: 2001. Scores: 4. AvgScore: 0,560000; TotalQuantity: 97327. [Score(score=0.44, quantity=27), Score(score=0.5, quantity=1), Score(score=0.67, quantity=40729), Score(score=0.63, quantity=56570)]
Title: Scary Movie 4. Year: 2006. Scores: 4. AvgScore: 0,502500; TotalQuantity: 146350. [Score(score=0.4, quantity=23), Score(score=0.5, quantity=1), Score(score=0.6, quantity=64035), Score(score=0.51, quantity=82291)]
Title: How to Lose a Guy in 10 Days. Year: 2003. Scores: 4. AvgScore: 0,592500; TotalQuantity: 211192. [Score(score=0.45, quantity=31), Score(score=0.6, quantity=1), Score(score=0.6900000000000001, quantity=85825), Score(score=0.63, quantity=125335)]
Title: Friends with Kids. Year: 2011. Scores: 2. AvgScore: 0,605000; TotalQuantity: 38374. [Score(score=0.5900000000000001, quantity=5202), Score(score=0.62, quantity=33172)]
Title: No Strings Attached. Year: 2011. Scores: 4. AvgScore: 0,542500; TotalQuantity: 218127. [Score(score=0.5, quantity=36), Score(score=0.4, quantity=1), Score(score=0.65, quantity=80182), Score(score=0.62, quantity=137908)]
Title: Johnny English Reborn. Year: 2011. Scores: 4. AvgScore: 0,582500; TotalQuantity: 114363. [Score(score=0.46, quantity=20), Score(score=0.6, quantity=1), Score(score=0.64, quantity=37747), Score(score=0.63, quantity=76595)]
Title: Green Zone. Year: 2010. Scores: 4. AvgScore: 0,705000; TotalQuantity: 129027. [Score(score=0.63, quantity=38), Score(score=0.8, quantity=1), Score(score=0.7, quantity=30834), Score(score=0.6900000000000001, quantity=98154)]
Title: Wanderlust. Year: 2012. Scores: 4. AvgScore: 0,530000; TotalQuantity: 68703. [Score(score=0.53, quantity=34), Score(score=0.5, quantity=1), Score(score=0.53, quantity=13681), Score(score=0.5599999999999999, quantity=54987)]
Title: Two Weeks Notice. Year: 2002. Scores: 4. AvgScore: 0,497500; TotalQuantity: 126794. [Score(score=0.42, quantity=30), Score(score=0.3, quantity=1), Score(score=0.67, quantity=52429), Score(score=0.6, quantity=74334)]
Title: Transporter 2. Year: 2005. Scores: 4. AvgScore: 0,625000; TotalQuantity: 213114. [Score(score=0.56, quantity=29), Score(score=0.6, quantity=1), Score(score=0.71, quantity=82772), Score(score=0.63, quantity=130312)]
Title: To Rome With Love. Year: 2012. Scores: 4. AvgScore: 0,627500; TotalQuantity: 110678. [Score(score=0.54, quantity=38), Score(score=0.7, quantity=1), Score(score=0.64, quantity=54084), Score(score=0.63, quantity=56555)]
Title: Just Like Heaven. Year: 2005. Scores: 4. AvgScore: 0,610000; TotalQuantity: 120020. [Score(score=0.47, quantity=31), Score(score=0.6, quantity=1), Score(score=0.7, quantity=46580), Score(score=0.67, quantity=73408)]
Title: Grown Ups. Year: 2010. Scores: 4. AvgScore: 0,395000; TotalQuantity: 214771. [Score(score=0.3, quantity=32), Score(score=0.0, quantity=1), Score(score=0.6799999999999999, quantity=64887), Score(score=0.6, quantity=149851)]
Title: Picnic at Hanging Rock. Year: 1975. Scores: 2. AvgScore: 0,745000; TotalQuantity: 68881. [Score(score=0.73, quantity=47115), Score(score=0.76, quantity=21766)]
Title: Salmon Fishing in the Yemen. Year: 2011. Scores: 2. AvgScore: 0,665000; TotalQuantity: 61281. [Score(score=0.65, quantity=17568), Score(score=0.6799999999999999, quantity=43713)]
Title: Matilda. Year: 1996. Scores: 2. AvgScore: 0,670000; TotalQuantity: 86102. [Score(score=0.6599999999999999, quantity=12412), Score(score=0.6799999999999999, quantity=73690)]
Title: What Women Want. Year: 2000. Scores: 4. AvgScore: 0,572500; TotalQuantity: 223604. [Score(score=0.47, quantity=33), Score(score=0.5, quantity=1), Score(score=0.6799999999999999, quantity=84096), Score(score=0.64, quantity=139474)]
Title: Manhattan Murder Mystery. Year: 1993. Scores: 2. AvgScore: 0,755000; TotalQuantity: 33939. [Score(score=0.77, quantity=9460), Score(score=0.74, quantity=24479)]
Title: A Lot Like Love. Year: 2005. Scores: 4. AvgScore: 0,612500; TotalQuantity: 92127. [Score(score=0.48, quantity=31), Score(score=0.6, quantity=1), Score(score=0.71, quantity=39292), Score(score=0.6599999999999999, quantity=52803)]
Title: Coffee and Cigarettes. Year: 2003. Scores: 2. AvgScore: 0,730000; TotalQuantity: 84820. [Score(score=0.76, quantity=45060), Score(score=0.7, quantity=39760)]
Title: Lord of War. Year: 2005. Scores: 4. AvgScore: 0,660000; TotalQuantity: 472001. [Score(score=0.62, quantity=31), Score(score=0.5, quantity=1), Score(score=0.76, quantity=248990), Score(score=0.76, quantity=222979)]
Title: A Few Best Men. Year: 2011. Scores: 2. AvgScore: 0,600000; TotalQuantity: 34328. [Score(score=0.62, quantity=26463), Score(score=0.58, quantity=7865)]
Title: In Time. Year: 2011. Scores: 4. AvgScore: 0,627500; TotalQuantity: 356006. [Score(score=0.53, quantity=36), Score(score=0.6, quantity=1), Score(score=0.71, quantity=105897), Score(score=0.67, quantity=250072)]
Title: French Kiss. Year: 1995. Scores: 4. AvgScore: 0,562500; TotalQuantity: 61385. [Score(score=0.5, quantity=14), Score(score=0.4, quantity=1), Score(score=0.7, quantity=26743), Score(score=0.65, quantity=34627)]
Title: Scary Movie. Year: 2000. Scores: 4. AvgScore: 0,582500; TotalQuantity: 373035. [Score(score=0.48, quantity=32), Score(score=0.6, quantity=1), Score(score=0.63, quantity=211152), Score(score=0.62, quantity=161850)]
Title: Due Date. Year: 2010. Scores: 4. AvgScore: 0,610000; TotalQuantity: 343418. [Score(score=0.51, quantity=39), Score(score=0.6, quantity=1), Score(score=0.67, quantity=101239), Score(score=0.6599999999999999, quantity=242139)]
Title: Penelope. Year: 2006. Scores: 2. AvgScore: 0,685000; TotalQuantity: 55117. [Score(score=0.6799999999999999, quantity=10387), Score(score=0.6900000000000001, quantity=44730)]
Title: Pretty Woman. Year: 1990. Scores: 4. AvgScore: 0,710000; TotalQuantity: 292927. [Score(score=0.51, quantity=17), Score(score=0.9, quantity=1), Score(score=0.74, quantity=116657), Score(score=0.6900000000000001, quantity=176252)]
Title: Smart People. Year: 2008. Scores: 4. AvgScore: 0,625000; TotalQuantity: 23168. [Score(score=0.57, quantity=33), Score(score=0.7, quantity=1), Score(score=0.61, quantity=3300), Score(score=0.62, quantity=19834)]
Title: Mr. Brooks. Year: 2007. Scores: 4. AvgScore: 0,585000; TotalQuantity: 145906. [Score(score=0.45, quantity=34), Score(score=0.4, quantity=1), Score(score=0.75, quantity=34103), Score(score=0.74, quantity=111768)]
Title: The Oxford Murders. Year: 2008. Scores: 2. AvgScore: 0,625000; TotalQuantity: 22580. [Score(score=0.64, quantity=2584), Score(score=0.61, quantity=19996)]
Title: Margin Call. Year: 2011. Scores: 4. AvgScore: 0,762500; TotalQuantity: 103927. [Score(score=0.76, quantity=38), Score(score=0.9, quantity=1), Score(score=0.6799999999999999, quantity=25982), Score(score=0.71, quantity=77906)]
Title: New York, I Love You. Year: 2009. Scores: 4. AvgScore: 0,540000; TotalQuantity: 62425. [Score(score=0.49, quantity=26), Score(score=0.4, quantity=1), Score(score=0.64, quantity=26544), Score(score=0.63, quantity=35854)]
Title: Knight and Day. Year: 2010. Scores: 4. AvgScore: 0,502500; TotalQuantity: 171634. [Score(score=0.46, quantity=38), Score(score=0.3, quantity=1), Score(score=0.62, quantity=45007), Score(score=0.63, quantity=126588)]
Title: Death at a Funeral. Year: 2007. Scores: 4. AvgScore: 0,707500; TotalQuantity: 129862. [Score(score=0.67, quantity=30), Score(score=0.7, quantity=1), Score(score=0.72, quantity=49519), Score(score=0.74, quantity=80312)]
Title: Unknown. Year: 2011. Scores: 4. AvgScore: 0,667500; TotalQuantity: 253801. [Score(score=0.56, quantity=38), Score(score=0.7, quantity=1), Score(score=0.72, quantity=73352), Score(score=0.6900000000000001, quantity=180410)]
Title: Life as We Know It. Year: 2010. Scores: 2. AvgScore: 0,680000; TotalQuantity: 133932. [Score(score=0.71, quantity=58329), Score(score=0.65, quantity=75603)]
Title: Thank You for Smoking. Year: 2005. Scores: 2. AvgScore: 0,730000; TotalQuantity: 193399. [Score(score=0.7, quantity=14105), Score(score=0.76, quantity=179294)]
Title: Dan in Real Life. Year: 2007. Scores: 4. AvgScore: 0,667500; TotalQuantity: 95902. [Score(score=0.65, quantity=34), Score(score=0.7, quantity=1), Score(score=0.64, quantity=15674), Score(score=0.6799999999999999, quantity=80193)]
Title: Parrot Sketch Not Included: Twenty Years of Monty Python. Year: 1989. Scores: 2. AvgScore: 0,815000; TotalQuantity: 13223. [Score(score=0.8099999999999999, quantity=12562), Score(score=0.82, quantity=661)]
Title: Dlaczego nie!. Year: 2007. Scores: 2. AvgScore: 0,415000; TotalQuantity: 56721. [Score(score=0.49000000000000005, quantity=56356), Score(score=0.33999999999999997, quantity=365)]
Title: Contagion. Year: 2011. Scores: 4. AvgScore: 0,695000; TotalQuantity: 191109. [Score(score=0.7, quantity=38), Score(score=0.8, quantity=1), Score(score=0.61, quantity=29633), Score(score=0.67, quantity=161437)]
Title: GoldenEye. Year: 1995. Scores: 4. AvgScore: 0,647500; TotalQuantity: 230566. [Score(score=0.65, quantity=18), Score(score=0.5, quantity=1), Score(score=0.72, quantity=57878), Score(score=0.72, quantity=172669)]
Title: Hall Pass. Year: 2011. Scores: 4. AvgScore: 0,540000; TotalQuantity: 120593. [Score(score=0.45, quantity=36), Score(score=0.5, quantity=1), Score(score=0.62, quantity=27370), Score(score=0.5900000000000001, quantity=93186)]
Title: Failure to Launch. Year: 2006. Scores: 4. AvgScore: 0,565000; TotalQuantity: 77877. [Score(score=0.47, quantity=31), Score(score=0.6, quantity=1), Score(score=0.63, quantity=27102), Score(score=0.5599999999999999, quantity=50743)]
Title: Runaway Bride. Year: 1999. Scores: 4. AvgScore: 0,540000; TotalQuantity: 116023. [Score(score=0.39, quantity=33), Score(score=0.6, quantity=1), Score(score=0.63, quantity=52215), Score(score=0.54, quantity=63774)]
Title: Date Night. Year: 2010. Scores: 4. AvgScore: 0,575000; TotalQuantity: 131829. [Score(score=0.56, quantity=37), Score(score=0.5, quantity=1), Score(score=0.61, quantity=19722), Score(score=0.63, quantity=112069)]
Title: The Girl with the Dragon Tattoo. Year: 2011. Scores: 4. AvgScore: 0,695000; TotalQuantity: 470263. [Score(score=0.71, quantity=41), Score(score=0.5, quantity=1), Score(score=0.78, quantity=190139), Score(score=0.79, quantity=280082)]
Title: 50/50. Year: 2011. Scores: 2. AvgScore: 0,760000; TotalQuantity: 278648. [Score(score=0.75, quantity=42260), Score(score=0.77, quantity=236388)]
Title: 17 Again. Year: 2009. Scores: 4. AvgScore: 0,560000; TotalQuantity: 186370. [Score(score=0.48, quantity=27), Score(score=0.5, quantity=1), Score(score=0.62, quantity=63520), Score(score=0.64, quantity=122822)]
Title: Dream House. Year: 2011. Scores: 4. AvgScore: 0,502500; TotalQuantity: 89249. [Score(score=0.35, quantity=16), Score(score=0.4, quantity=1), Score(score=0.67, quantity=49643), Score(score=0.5900000000000001, quantity=39589)]
Title: Enchanted. Year: 2007. Scores: 4. AvgScore: 0,727500; TotalQuantity: 176893. [Score(score=0.75, quantity=32), Score(score=0.8, quantity=1), Score(score=0.64, quantity=54845), Score(score=0.72, quantity=122015)]
Title: The Switch. Year: 2010. Scores: 4. AvgScore: 0,565000; TotalQuantity: 96714. [Score(score=0.52, quantity=30), Score(score=0.5, quantity=1), Score(score=0.64, quantity=30117), Score(score=0.6, quantity=66566)]
Title: The Soloist. Year: 2009. Scores: 4. AvgScore: 0,645000; TotalQuantity: 63317. [Score(score=0.61, quantity=33), Score(score=0.6, quantity=1), Score(score=0.7, quantity=23022), Score(score=0.67, quantity=40261)]
Title: Alfie. Year: 2004. Scores: 4. AvgScore: 0,620000; TotalQuantity: 56531. [Score(score=0.49, quantity=35), Score(score=0.7, quantity=1), Score(score=0.67, quantity=17583), Score(score=0.62, quantity=38912)]
Title: Raiders of the Lost Ark. Year: 1981. Scores: 4. AvgScore: 0,882500; TotalQuantity: 732738. [Score(score=0.9, quantity=11), Score(score=1.0, quantity=1), Score(score=0.77, quantity=197867), Score(score=0.86, quantity=534859)]
Title: Hot Tub Time Machine. Year: 2010. Scores: 4. AvgScore: 0,725000; TotalQuantity: 148026. [Score(score=0.63, quantity=36), Score(score=1.0, quantity=1), Score(score=0.62, quantity=28420), Score(score=0.65, quantity=119569)]
Title: Listy do M.. Year: 2011. Scores: 2. AvgScore: 0,720000; TotalQuantity: 141421. [Score(score=0.7, quantity=139593), Score(score=0.74, quantity=1828)]
Title: Flickan som lekte med elden, Millennium part 2. Year: 2009. Scores: 2. AvgScore: 0,720000; TotalQuantity: 89280. [Score(score=0.73, quantity=26643), Score(score=0.71, quantity=62637)]
Title: The Hangover Part II. Year: 2011. Scores: 4. AvgScore: 0,547500; TotalQuantity: 527541. [Score(score=0.44, quantity=40), Score(score=0.4, quantity=1), Score(score=0.7, quantity=218165), Score(score=0.65, quantity=309335)]
Title: Veronika Decides to Die. Year: 2009. Scores: 2. AvgScore: 0,650000; TotalQuantity: 42805. [Score(score=0.64, quantity=34377), Score(score=0.6599999999999999, quantity=8428)]
Title: Super 8. Year: 2011. Scores: 4. AvgScore: 0,665000; TotalQuantity: 289222. [Score(score=0.72, quantity=41), Score(score=0.6, quantity=1), Score(score=0.63, quantity=34950), Score(score=0.71, quantity=254230)]
Title: The Dark Knight Rises. Year: 2012. Scores: 4. AvgScore: 0,802500; TotalQuantity: 1085706. [Score(score=0.78, quantity=45), Score(score=0.8, quantity=1), Score(score=0.78, quantity=190346), Score(score=0.85, quantity=895314)]
Title: Män som hatar kvinnor. Year: 2009. Scores: 2. AvgScore: 0,775000; TotalQuantity: 205298. [Score(score=0.77, quantity=52211), Score(score=0.78, quantity=153087)]
Title: Pineapple Express. Year: 2008. Scores: 4. AvgScore: 0,645000; TotalQuantity: 230424. [Score(score=0.64, quantity=37), Score(score=0.6, quantity=1), Score(score=0.64, quantity=20362), Score(score=0.7, quantity=210024)]
Title: Youth in Revolt. Year: 2009. Scores: 2. AvgScore: 0,620000; TotalQuantity: 64289. [Score(score=0.5900000000000001, quantity=5678), Score(score=0.65, quantity=58611)]
Title: The Debt. Year: 2010. Scores: 2. AvgScore: 0,695000; TotalQuantity: 64936. [Score(score=0.7, quantity=13853), Score(score=0.6900000000000001, quantity=51083)]
Title: Luftslottet som sprängdes. Year: 2009. Scores: 2. AvgScore: 0,740000; TotalQuantity: 65017. [Score(score=0.75, quantity=22508), Score(score=0.73, quantity=42509)]
Title: Tinker Tailor Soldier Spy. Year: 2011. Scores: 4. AvgScore: 0,790000; TotalQuantity: 178688. [Score(score=0.85, quantity=42), Score(score=0.9, quantity=1), Score(score=0.7, quantity=52198), Score(score=0.71, quantity=126447)]
Title: The Help. Year: 2011. Scores: 4. AvgScore: 0,710000; TotalQuantity: 402344. [Score(score=0.62, quantity=41), Score(score=0.6, quantity=1), Score(score=0.8099999999999999, quantity=142436), Score(score=0.8099999999999999, quantity=259866)]
Title: 10 Things I Hate About You. Year: 1999. Scores: 4. AvgScore: 0,682500; TotalQuantity: 285442. [Score(score=0.7, quantity=26), Score(score=0.6, quantity=1), Score(score=0.71, quantity=101173), Score(score=0.72, quantity=184242)]
Title: Hugo. Year: 2011. Scores: 4. AvgScore: 0,800000; TotalQuantity: 259972. [Score(score=0.83, quantity=41), Score(score=0.9, quantity=1), Score(score=0.71, quantity=47713), Score(score=0.76, quantity=212217)]
Title: Hannibal. Year: 2001. Scores: 4. AvgScore: 0,625000; TotalQuantity: 449213. [Score(score=0.57, quantity=36), Score(score=0.5, quantity=1), Score(score=0.76, quantity=264120), Score(score=0.67, quantity=185056)]
Title: Crimson Tide. Year: 1995. Scores: 4. AvgScore: 0,662500; TotalQuantity: 105269. [Score(score=0.66, quantity=20), Score(score=0.5, quantity=1), Score(score=0.76, quantity=33856), Score(score=0.73, quantity=71392)]
Title: What Happens in Vegas. Year: 2008. Scores: 4. AvgScore: 0,440000; TotalQuantity: 187990. [Score(score=0.36, quantity=31), Score(score=0.1, quantity=1), Score(score=0.6900000000000001, quantity=65983), Score(score=0.61, quantity=121975)]
Title: Must Love Dogs. Year: 2005. Scores: 4. AvgScore: 0,495000; TotalQuantity: 38066. [Score(score=0.46, quantity=36), Score(score=0.3, quantity=1), Score(score=0.5900000000000001, quantity=23074), Score(score=0.63, quantity=14955)]
Title: The Descent: Part 2. Year: 2009. Scores: 2. AvgScore: 0,585000; TotalQuantity: 50097. [Score(score=0.5900000000000001, quantity=24581), Score(score=0.58, quantity=25516)]
Title: The Fourth Kind. Year: 2009. Scores: 4. AvgScore: 0,497500; TotalQuantity: 88905. [Score(score=0.34, quantity=27), Score(score=0.4, quantity=1), Score(score=0.6599999999999999, quantity=32644), Score(score=0.5900000000000001, quantity=56233)]
Title: Heartbreak Ridge. Year: 1986. Scores: 2. AvgScore: 0,725000; TotalQuantity: 41013. [Score(score=0.77, quantity=15494), Score(score=0.6799999999999999, quantity=25519)]
Title: Bedtime Stories. Year: 2008. Scores: 4. AvgScore: 0,480000; TotalQuantity: 95006. [Score(score=0.33, quantity=26), Score(score=0.3, quantity=1), Score(score=0.6799999999999999, quantity=31492), Score(score=0.61, quantity=63487)]
Title: Sherlock Holmes: A Game of Shadows. Year: 2011. Scores: 4. AvgScore: 0,622500; TotalQuantity: 451380. [Score(score=0.48, quantity=38), Score(score=0.5, quantity=1), Score(score=0.76, quantity=177078), Score(score=0.75, quantity=274263)]
Title: Love Story. Year: 1970. Scores: 4. AvgScore: 0,787500; TotalQuantity: 36240. [Score(score=0.84, quantity=5), Score(score=0.9, quantity=1), Score(score=0.72, quantity=15891), Score(score=0.6900000000000001, quantity=20343)]
Title: An Education. Year: 2009. Scores: 4. AvgScore: 0,775000; TotalQuantity: 149064. [Score(score=0.85, quantity=34), Score(score=0.8, quantity=1), Score(score=0.72, quantity=48756), Score(score=0.73, quantity=100273)]
Title: Enter the Dragon. Year: 1973. Scores: 2. AvgScore: 0,765000; TotalQuantity: 131934. [Score(score=0.76, quantity=61786), Score(score=0.77, quantity=70148)]
Title: Zookeeper. Year: 2011. Scores: 4. AvgScore: 0,457500; TotalQuantity: 45843. [Score(score=0.3, quantity=29), Score(score=0.4, quantity=1), Score(score=0.61, quantity=7980), Score(score=0.52, quantity=37833)]
Title: Project X. Year: 2012. Scores: 4. AvgScore: 0,700000; TotalQuantity: 250008. [Score(score=0.48, quantity=25), Score(score=1.0, quantity=1), Score(score=0.65, quantity=115922), Score(score=0.67, quantity=134060)]
Title: All Good Things. Year: 2010. Scores: 4. AvgScore: 0,642500; TotalQuantity: 52883. [Score(score=0.57, quantity=27), Score(score=0.7, quantity=1), Score(score=0.67, quantity=19673), Score(score=0.63, quantity=33182)]
Title: G-Force. Year: 2009. Scores: 4. AvgScore: 0,510000; TotalQuantity: 45690. [Score(score=0.41, quantity=19), Score(score=0.5, quantity=1), Score(score=0.62, quantity=16467), Score(score=0.51, quantity=29203)]
Title: Le Gendarme de Saint-Tropez. Year: 1964. Scores: 2. AvgScore: 0,730000; TotalQuantity: 42660. [Score(score=0.74, quantity=36208), Score(score=0.72, quantity=6452)]
Title: The Dirty Dozen. Year: 1967. Scores: 2. AvgScore: 0,770000; TotalQuantity: 78477. [Score(score=0.76, quantity=31889), Score(score=0.78, quantity=46588)]
Title: Projekt dziecko, czyli ojciec potrzebny od zaraz. Year: 2010. Scores: 2. AvgScore: 0,290000; TotalQuantity: 3772. [Score(score=0.33999999999999997, quantity=3648), Score(score=0.24, quantity=124)]
Title: I Love You, Man. Year: 2009. Scores: 4. AvgScore: 0,690000; TotalQuantity: 170025. [Score(score=0.7, quantity=34), Score(score=0.7, quantity=1), Score(score=0.65, quantity=20940), Score(score=0.71, quantity=149050)]
Title: New Year's Eve. Year: 2011. Scores: 4. AvgScore: 0,427500; TotalQuantity: 95677. [Score(score=0.22, quantity=30), Score(score=0.3, quantity=1), Score(score=0.63, quantity=38553), Score(score=0.5599999999999999, quantity=57093)]
Title: Seeking a Friend for the End of the World. Year: 2012. Scores: 4. AvgScore: 0,597500; TotalQuantity: 93642. [Score(score=0.59, quantity=36), Score(score=0.5, quantity=1), Score(score=0.63, quantity=22239), Score(score=0.67, quantity=71366)]
Title: Man on a Ledge. Year: 2012. Scores: 4. AvgScore: 0,460000; TotalQuantity: 158784. [Score(score=0.4, quantity=32), Score(score=0.1, quantity=1), Score(score=0.6799999999999999, quantity=45768), Score(score=0.6599999999999999, quantity=112983)]
Title: Harry Potter and the Chamber of Secrets. Year: 2002. Scores: 4. AvgScore: 0,672500; TotalQuantity: 500255. [Score(score=0.63, quantity=35), Score(score=0.6, quantity=1), Score(score=0.73, quantity=181637), Score(score=0.73, quantity=318582)]
Title: Cześć, Tereska. Year: 2001. Scores: 2. AvgScore: 0,710000; TotalQuantity: 65307. [Score(score=0.6900000000000001, quantity=64456), Score(score=0.73, quantity=851)]
Title: The Saint. Year: 1997. Scores: 4. AvgScore: 0,545000; TotalQuantity: 61384. [Score(score=0.5, quantity=22), Score(score=0.4, quantity=1), Score(score=0.6599999999999999, quantity=13925), Score(score=0.62, quantity=47436)]
Title: She's Out of My League. Year: 2010. Scores: 4. AvgScore: 0,532500; TotalQuantity: 115792. [Score(score=0.46, quantity=29), Score(score=0.4, quantity=1), Score(score=0.63, quantity=24629), Score(score=0.64, quantity=91133)]
Title: Midnight in Paris. Year: 2011. Scores: 4. AvgScore: 0,797500; TotalQuantity: 381245. [Score(score=0.81, quantity=40), Score(score=0.9, quantity=1), Score(score=0.71, quantity=127701), Score(score=0.77, quantity=253503)]
